source,target,weight
VC06,PVT,0.105263
VC06,PVNR,0.052632
VC06,AVG,0.052632
VC06,VD11,0.210526
VC06,AVL,0.105263
VC06,DD06,0.210526
VC06,VD12,0.210526
VD01,DVC,0.16129
VD01,RIGR,0.032258
VD01,RIGL,0.064516
VD01,VB01,0.129032
VD01,RIFL,0.032258
VD01,VD02,0.225806
VD01,VA01,0.064516
VD01,VA02,0.032258
VD01,DD01,0.16129
VD01,VC01,0.032258
VD01,VC02,0.032258
VD01,SMDDR,0.032258
VD02,AS01,0.074074
VD02,AVEL,0.037037
VD02,VA02,0.333333
VD02,VB02,0.111111
VD02,DD01,0.111111
VD02,VD01,0.259259
VD02,VD03,0.074074
VD03,PVPL,0.047619
VD03,VA03,0.142857
VD03,VD02,0.095238
VD03,VB02,0.095238
VD03,DD01,0.47619
VD03,VB03,0.047619
VD03,DD02,0.047619
VD03,VD04,0.047619
VD04,PVPR,0.125
VD04,VA04,0.125
VD04,VD05,0.125
VD04,VB03,0.25
VD04,DD02,0.25
VD04,VD03,0.125
VD05,AVAR,0.076923
VD05,PVPR,0.076923
VD05,VB01,0.076923
VD05,VA05,0.153846
VD05,VA06,0.076923
VD05,VD06,0.153846
VD05,VB04,0.153846
VD05,DD02,0.076923
VD05,DD03,0.076923
VD05,VD04,0.076923
VD06,AVAL,0.071429
VD06,VA06,0.071429
VD06,PVNR,0.071429
VD06,VD05,0.142857
VD06,VB05,0.142857
VD06,PDEL,0.071429
VD06,DD03,0.357143
VD06,VD07,0.071429
VD07,VA07,0.166667
VD07,VA09,0.166667
VD07,VD06,0.166667
VD07,DD04,0.166667
VD07,VD08,0.333333
VD08,PVT,0.1
VD08,VA08,0.5
VD08,DD04,0.2
VD08,VD07,0.2
VD09,VD10,0.833333
VD09,PDER,0.166667
VD10,DVC,0.285714
VD10,AVBR,0.071429
VD10,VB09,0.142857
VD10,DD05,0.142857
VD10,VD09,0.357143
VD11,AVAR,0.2
VD11,DVC,0.066667
VD11,PVT,0.2
VD11,VA11,0.066667
VD11,VB10,0.133333
VD11,AVL,0.066667
VD11,DD06,0.266667
VD12,AVHL,0.076923
VD12,PVPR,0.346154
VD12,AVHR,0.096154
VD12,PVT,0.038462
VD12,VA12,0.096154
VD12,VA11,0.057692
VD12,VD13,0.019231
VD12,VB10,0.057692
VD12,VB11,0.038462
VD12,AVFL,0.019231
VD12,AVL,0.038462
VD12,DD06,0.096154
VD12,VC06,0.019231
VD13,PVPL,0.040816
VD13,PVR,0.020408
VD13,AVAR,0.040816
VD13,DVC,0.020408
VD13,PVT,0.244898
VD13,PVCR,0.020408
VD13,PVCL,0.040816
VD13,DVB,0.081633
VD13,PDB,0.040816
VD13,VA12,0.122449
VD13,PVNR,0.020408
VD13,PVWR,0.040816
VD13,AVL,0.061224
VD13,PVWL,0.040816
VD13,DA09,0.040816
VD13,DD06,0.081633
VD13,VD12,0.040816
